Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Service_Category
54644,FZR-JUC PASS,FIROZPUR CANTT JN.,JALANDHAR CITY JN.,SATURDAY,Weekend
54765,DUI-BTI PASS,DHURI JN.,BATHINDA JN,SATURDAY,Weekend
54766,BTI-DUI PASS,BATHINDA JN,DHURI JN.,SATURDAY,Weekend
54784,RE-FKA PASSE,REWARI JN.,FAZILKA JN.,SATURDAY,Weekend
54785,FZR-FKA PASS,FIROZPUR CANTT JN.,FAZILKA JN.,SATURDAY,Weekend
54786,FKA-FZR PASS,FAZILKA JN.,FIROZPUR CANTT JN.,SATURDAY,Weekend
54790,BKN RE PASSE,BIKANER JN.,REWARI JN.,SATURDAY,Weekend
54791,MTJ-BNW PASS,MATHURA JN.,BHIWANI JN.,SATURDAY,Weekend
54793,SWM-MTJ PASS,SAWAI MADHOPUR JN,MATHURA JN.,SATURDAY,Weekend
54820,JU-JSM  PASS,JODHPUR JN.,JAISALMER,SATURDAY,Weekend
54825,JU-BARA  PAS,JODHPUR JN.,BILARA,SATURDAY,Weekend
54833,JP HSR PASS,JAIPUR JN.,HISAR JN,SATURDAY,Weekend
55002,AY-GKP  PASS,AYODHYA,GORAKHPUR JN.,SATURDAY,Weekend
55017,PR-MAU PASSA,CHHAPRA JN.,MAU JN.,SATURDAY,Weekend
55021,SPJ-SV PASSE,SAMASTIPUR JN.,SIWAN JN.,SATURDAY,Weekend
55027,GKP-GD PASSE,GORAKHPUR JN.,GONDA JN.,SATURDAY,Weekend
55041,NKE-GKP PASS,NARKATIAGANJ JN.,GORAKHPUR JN.,SATURDAY,Weekend
55103,BTT-BHJ  PAS,BHATNI JN.,BARHAJ BAZAR,SATURDAY,Weekend
55106,BHJ-SRU PASS,BARHAJ BAZAR,SALEMPUR JN.,SATURDAY,Weekend
55108,THE-SV PASSE,THAWE JN.,SIWAN JN.,SATURDAY,Weekend
55116,SV-CPR PASSE,BHATNI JN.,CHHAPRA JN.,SATURDAY,Weekend
55122,MUV-BTT PASS,MANDUADIH,BHATNI JN.,SATURDAY,Weekend
55127,BSB- ALY  PA,MANDUADIH,ALLAHABAD CITY,SATURDAY,Weekend
55135,AMH-MUV PASS,AZAMGARH,VARANASI CITY,SATURDAY,Weekend
55136,MUV-AMH PASS,VARANASI CITY,AZAMGARH,SATURDAY,Weekend
55168,SV-DDA PASSE,SIWAN JN.,DURAUNDHA JN,SATURDAY,Weekend
55176,MGZ-DDA PASS,MAHARAJGANJ,DURAUNDHA JN,SATURDAY,Weekend
55182,THE-CI  PASS,CHHAPRA KACHEHRI,THAWE JN.,SATURDAY,Weekend
55183,CI-MHC PASSE,THAWE JN.,CHHAPRA KACHEHRI,SATURDAY,Weekend
55211,MFP-RXL PASS,MUZAFFARPUR JN.,RAXAUL JN.,SATURDAY,Weekend
55218,PPTA-MFP PAS,PATLIPUTRA,MUZAFFARPUR JN.,SATURDAY,Weekend
55220,NKE-MFP  PAS,NARKATIAGANJ JN.,MUZAFFARPUR JN.,SATURDAY,Weekend
55222,BJU-KIR PASS,BARAUNI JN.,KATIHAR JN.,SATURDAY,Weekend
55228,MFP-SPJ PASS,MUZAFFARPUR JN.,SAMASTIPUR JN.,SATURDAY,Weekend
55302,KGM-MB PASSE,KATHGODAM,MORADABAD JN.,SATURDAY,Weekend
55303,MB-KGM PASSE,MORADABAD JN.,KATHGODAM,SATURDAY,Weekend
55306,RMR-MB  PASS,RAMNAGAR,MORADABAD JN.,SATURDAY,Weekend
55322,RMR-MB  PASS,RAMNAGAR,MORADABAD JN.,SATURDAY,Weekend
55325,LJN-KSJ  PAS,LUCKNOW JN.,KASGANJ JN.,SATURDAY,Weekend
55330,KSJ-SKB PASS,KASGANJ JN.,SHIKOHABAD JN.,SATURDAY,Weekend
55338,AH-KSJ  PASS,ACHHNERA JN.,KASGANJ JN.,SATURDAY,Weekend
55346,BC-KSJ PASSE,BAREILLY CITY,KASGANJ JN.,SATURDAY,Weekend
55353,KSJ-MTJ  PAS,KASGANJ JN.,MATHURA JN.,SATURDAY,Weekend
55357,KSJ-BC-PASS,KASGANJ JN.,BAREILLY CITY,SATURDAY,Weekend
55363,IZN-PBE PASS,BAREILLY CITY,PILIBHIT JN.,SATURDAY,Weekend
55367,BC-PBE PASSE,BAREILLY CITY,PILIBHIT JN.,SATURDAY,Weekend
55372,MJZ-PBE,MAJHOLA PAKARIYA,PILIBHIT JN.,SATURDAY,Weekend
55374,MJZ-PBE PASS,MAJHOLA PAKARIYA,PILIBHIT JN.,SATURDAY,Weekend
55514,JYG-SPJ PASS,JAYNAGAR,SAMASTIPUR JN.,SATURDAY,Weekend
55555,SHC-SPJ PASS,SAHARSA JN.,SAMASTIPUR JN.,SATURDAY,Weekend
55565,SHC -SPJ PAS,SAHARSA JN.,SAMASTIPUR JN.,SATURDAY,Weekend
55662,SCL - MSSN P,SILCHAR,MAISHASHAN,SATURDAY,Weekend
55701,MLDT-KIR PAS,MALDA TOWN,KATIHAR JN.,SATURDAY,Weekend
55704,KIR - MLFC P,KATIHAR JN.,MALDA COURT,SATURDAY,Weekend
55708,KIR-RDP PASS,KATIHAR JN.,RADHIKAPUR,SATURDAY,Weekend
55736,JBN - KIR PA,JOGBANI,KATIHAR JN.,SATURDAY,Weekend
55741,KIR - JBN PA,KATIHAR JN.,JOGBANI,SATURDAY,Weekend
55750,HDB - NJP PA,HALDIBARI,NEW JALPAIGURI JN,SATURDAY,Weekend
55763,KIR - JBN PA,KATIHAR JN.,JOGBANI,SATURDAY,Weekend
55810,GHY - NBQ PA,GUWAHATI,NEW BONGAIGAON  JN.,SATURDAY,Weekend
55811,DBB - KYQ FA,DHUBRI,KAMAKHYA JN,SATURDAY,Weekend
55814,MZS - DKGN P,MURKEONG SELEK,DEKARGAON,SATURDAY,Weekend
55909,SLGR - DBRT,SIMALUGURI JN.,DIBRUGARH TOWN,SATURDAY,Weekend
55910,DBRT - SLGR,DIBRUGARH TOWN,SIMALUGURI JN.,SATURDAY,Weekend
56007,AJJ-KPD PASS,ARAKKONAM JN,KATPADI JN,SATURDAY,Weekend
56011,AJJ-HX PASSR,ARAKKONAM JN,CUDDAPAH,SATURDAY,Weekend
56042,PDY-TPTY,PONDICHERRY,TIRUPATI,SATURDAY,Weekend
56102,SA-MTDM PASS,SALEM JN.,METTUR DAM,SATURDAY,Weekend
56107,SA-KRR PASSR,SALEM JN.,KARUR JN.,SATURDAY,Weekend
56147,MTP-CBE PASS,METTUPALAIYAM JN.,COIMBATORE  JN.,SATURDAY,Weekend
56149,MTP-CBE SPL,METTUPALAIYAM JN.,COIMBATORE  JN.,SATURDAY,Weekend
56202,MYS-CMNR PAS,MYSORE JN.,CHAMRAJANAGAR,SATURDAY,Weekend
56208,MYS-CMNR PAS,MYSORE JN.,CHAMRAJANAGAR,SATURDAY,Weekend
56231,MYS-SBC PASS,MYSORE JN.,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),SATURDAY,Weekend
56242,YPR-SA PASSR,YESVANTPUR JN.,SALEM JN.,SATURDAY,Weekend
56302,ALLP ERS PAS,ALLEPPEY,ERNAKULAM. JN,SATURDAY,Weekend
56310,NCJ-TVC PASS,NAGERCOIL JN.,TRIVANDRUM CENTRAL,SATURDAY,Weekend
56336,QLN-EDN PASS,QUILON,EDAMANN,SATURDAY,Weekend
56371,GUV-ERS PASS,GURUVAYUR,ERNAKULAM. JN,SATURDAY,Weekend
56375,GUV-ERS PASS,GURUVAYUR,ERNAKULAM. JN,SATURDAY,Weekend
56387,ERS-KYJ PASS,ERNAKULAM. JN,KAYANKULAM JN,SATURDAY,Weekend
56389,ERS-KTYM PAS,ERNAKULAM. JN,KOTTAYAM,SATURDAY,Weekend
56504,BZA-YPR  PAS,VIJAYWADA JN.,BANGALORE CANTT.,SATURDAY,Weekend
56519,JRU-CTA PASS,CHIKJAJUR JN.,CHITRADURG,SATURDAY,Weekend
56520,CTA-JRU PASS,CHITRADURG,CHIKJAJUR JN.,SATURDAY,Weekend
56613,SRR-NIL PASS,SHORANUR JN.,NILAMBUR ROAD,SATURDAY,Weekend
56643,MAQ-KBPR PAS,MANGALORE CENTRAL,KABAKA PUTTUR,SATURDAY,Weekend
56645,MAQ-KBPR PAS,MANGALORE CENTRAL,KABAKA PUTTUR,SATURDAY,Weekend
56647,MAQ-SBHR PAS,MANGALORE CENTRAL,SUBRAHMANYA ROAD,SATURDAY,Weekend
56650,CAN-CBE PASS,KANNUR,COIMBATORE  JN.,SATURDAY,Weekend
56664,CLT-TCR PASS,CALICUT,TRICHUR,SATURDAY,Weekend
56703,TPJ-DG PASS,TIRUCHIRAPPALLI JN.,DINDIGUL JN,SATURDAY,Weekend
56710,MDU-PLNI PAS,MADURAI JN,PALANI,SATURDAY,Weekend
56711,KIK-TPJ PASS,KARAIKAL,TIRUCHIRAPPALLI JN.,SATURDAY,Weekend
56718,TEN NCJ PASS,TIRUNELVELI JN,NAGERCOIL JN.,SATURDAY,Weekend
56734,SCT-MDU PASS,SENGOTTAI JN,MADURAI JN,SATURDAY,Weekend
56741,TN-TEN PASSE,TUTICORIN,TIRUNELVELI JN,SATURDAY,Weekend
56762,TCN-TEN PASS,TIRUCHENDUR,TIRUNELVELI JN,SATURDAY,Weekend
56765,TEN-TCN PASS,TIRUNELVELI JN,TIRUCHENDUR,SATURDAY,Weekend
56799,TEN-SCT PASS,TIRUNELVELI JN,SENGOTTAI JN,SATURDAY,Weekend
56801,TEN-SCT PASS,TIRUNELVELI JN,SENGOTTAI JN,SATURDAY,Weekend
56825,ED/MV-TEN PA,ERODE JN.,TIRUNELVELI JN,SATURDAY,Weekend
56830,RMM-TPJ PASS,RAMESWARAM,TIRUCHIRAPPALLI JN.,SATURDAY,Weekend
56860,VM  TBM PASS,VILLUPURAM JN.,TAMBARAM,SATURDAY,Weekend
56864,PDY-VM PASSR,PONDICHERRY,VILLUPURAM JN.,SATURDAY,Weekend
56873,VM  MV PASSR,VILLUPURAM JN.,MAYILADUTURAI JN.,SATURDAY,Weekend
56886,VM-KPD PASSR,VILLUPURAM JN.,KATPADI JN,SATURDAY,Weekend
56902,DWR-UBL PASS,DHARWAD,HUBLI JN.,SATURDAY,Weekend
56962,VSG-QLM PASS,VASCO-DA-GAMA,KULEM,SATURDAY,Weekend
57123,SINGARENI,BHADRACHALAM ROAD,SIRPUR TOWN,SATURDAY,Weekend
57124,SINGARENI,BALHARSHAH,BHADRACHALAM ROAD,SATURDAY,Weekend
57145,PASS,DORNAKAL JN.,BHADRACHALAM ROAD,SATURDAY,Weekend
57239,PASS,CHENNAI CENTRAL,GUDUR JN.,SATURDAY,Weekend
57271,BZA-RGDA PAS,VIJAYWADA JN.,RAYAGADA JN.,SATURDAY,Weekend
57277,PASS,GUDUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
57320,GNT PASS,MACHERLA,GUNTUR JN.,SATURDAY,Weekend
57404,KPD-TPTY PAS,KATPADI JN,TIRUPATI,SATURDAY,Weekend
57406,PASSENGER,KATPADI JN,TIRUPATI,SATURDAY,Weekend
57411,TPTY-GDR PAS,RENIGUNTA JN.,GUDUR JN.,SATURDAY,Weekend
57429,GDR PASS,TIRUPATI,GUDUR JN.,SATURDAY,Weekend
57430,TPTY PASS,GUDUR JN.,TIRUPATI,SATURDAY,Weekend
57501,PASS,NIZAMABAD,BODHAN,SATURDAY,Weekend
57503,MZL-BDHN PAS,MIRZAPALI,BODHAN,SATURDAY,Weekend
57522,PAU-PARLI  S,PURNA  JN.,PARLI VAIJNATH,SATURDAY,Weekend
57554,ADB-PRLI-PAS,ADILABAD,PARLI VAIJNATH,SATURDAY,Weekend
57581,PASS,AKOLA JN.,PURNA  JN.,SATURDAY,Weekend
57583,PASS,AKOLA JN.,PURNA  JN.,SATURDAY,Weekend
57594,MED PASS,NANDED,MEDCHAL,SATURDAY,Weekend
57602,NZB-KCG PASS,NIZAMABAD,KACHEGUDA,SATURDAY,Weekend
57625,SC-MUGR FAST,SECUNDERABAD JN.,MANUGURU,SATURDAY,Weekend
58002,PURI SRC  PA,PURI,SANTRAGACHI JN.,SATURDAY,Weekend
58005,KGP-KUR PASS,KHARAGPUR,KHURDA ROAD JN.,SATURDAY,Weekend
58015,HWH ADRA SHI,HOWRAH JN.,ADRA,SATURDAY,Weekend
58019,ADRA ASANSOL,ADRA,ASANSOL MAIN,SATURDAY,Weekend
58112,ITR  TATA PA,ITWARI JN.,TATANAGAR JN,SATURDAY,Weekend
58138,SBP-JSG PASS,SAMBALPUR JN.,JHARSUGUDA JN.,SATURDAY,Weekend
58161,HTE JSG PASS,HATIA,JHARSUGUDA JN.,SATURDAY,Weekend
58201,BSP-R PASSEN,BILASPUR JN.,RAIPUR JN.,SATURDAY,Weekend
58207,R-JNRD PASSE,RAIPUR JN.,JUNAGARH ROAD,SATURDAY,Weekend
58223,MDGR-ABKP PA,MANENDRAGARH,AMBIKAPUR,SATURDAY,Weekend
58304,JNR-LJR-SBP,JUNAGARH ROAD,LANJI GARH ROAD,SATURDAY,Weekend
58413,TLHR-PURI PA,TALCHER,PURI,SATURDAY,Weekend
58419,BBS-PSA PASS,BHUBANESWAR,PALASA,SATURDAY,Weekend
58423,BHC-CTC,BHADRAKH,CUTTACK JN.,SATURDAY,Weekend
58434,BAM-CTC  FAS,BERHAMPUR,CUTTACK JN.,SATURDAY,Weekend
58527,R-VSKP PASS,RAIPUR JN.,VISAKHAPATNAM,SATURDAY,Weekend
58529,DURG-VSKP PA,DURG,VISAKHAPATNAM,SATURDAY,Weekend
58536,PRDP-CTC,PARADEEP,CUTTACK JN.,SATURDAY,Weekend
58538,VSKP-KRPU PA,VISAKHAPATNAM,KORAPUT JN.,SATURDAY,Weekend
58603,KGP GOMO PAS,KHARAGPUR,NSC BOSE J GOMO,SATURDAY,Weekend
58651,RNC LAD PASS,RANCHI,LOHARDAGA  BS,SATURDAY,Weekend
58653,RNC BICI -TO,RANCHI,TORI,SATURDAY,Weekend
58657,RNC-LAD PASS,RANCHI,LOHARDAGA  BS,SATURDAY,Weekend
58661,TATA-HTE PAS,TATANAGAR JN,HATIA,SATURDAY,Weekend
58718,RAJIM-KENDRI,RAJIM,KENDRI,SATURDAY,Weekend
58721,ABHANPUR-RAJ,ABHANPUR JN.,RAJIM,SATURDAY,Weekend
58804,G - BPQ PASS,GONDIA JN.,BALHARSHAH,SATURDAY,Weekend
58811,RTK-NGP LOCA,RAMTEK,NAGPUR JN.(CR),SATURDAY,Weekend
58813,RTK-ITR LOCA,RAMTEK,ITWARI JN.,SATURDAY,Weekend
58817,TMR-TRDI LOC,TUMSAR RD,TIRODI,SATURDAY,Weekend
58877,ITR NAB PASS,ITWARI JN.,NAGBHIR JN.,SATURDAY,Weekend
59023,BCT BL PASS,MUMBAI CENTRAL,VALSAD,SATURDAY,Weekend
59038,SURAT VR PAS,SURAT,VIRAR,SATURDAY,Weekend
59076,BSL ST BCT P,BHUSAVAL JN.,SURAT,SATURDAY,Weekend
59077,BHUSAVAL PAS,SURAT,BHUSAVAL JN.,SATURDAY,Weekend
59078,SURAT PASSEN,BHUSAVAL JN.,SURAT,SATURDAY,Weekend
59101,BRC KATHANA,VADODARA JN.,KATHANA,SATURDAY,Weekend
59151,ND - MODASA,NADIAD JN.,MODASA,SATURDAY,Weekend
59161,BHARUCH ANND,BHARUCH JN.,ANAND JN.,SATURDAY,Weekend
59168,AKV-RAJ-AKV,RAJPIPLA,ANKLESHWAR JN.,SATURDAY,Weekend
59225,BVC - MHV PA,BHAVNAGAR TERMINUS,MAHUVA,SATURDAY,Weekend
59226,MHV - BVC PA,MAHUVA,BHAVNAGAR TERMINUS,SATURDAY,Weekend
59229,DHG - BVC PA,DHRANGADHRA,BHAVNAGAR TERMINUS,SATURDAY,Weekend
59236,MHV - DLJ PA,MAHUVA,DHOLA JN,SATURDAY,Weekend
59297,PBR-SMNH PAS,PORBANDAR,SOMNATH,SATURDAY,Weekend
59342,BINA NAD PAS,BINA,NAGDA JN,SATURDAY,Weekend
59356,MTJ RATLAM P,MATHURA JN.,RATLAM JN,SATURDAY,Weekend
59359,BXN-MTJ PASS,BAYANA,MATHURA JN.,SATURDAY,Weekend
59442,AHMEDABAD PA,AHMEDABAD,MUMBAI CENTRAL,SATURDAY,Weekend
59477,MSH - PTN PA,MAHESANA JN,PATAN,SATURDAY,Weekend
59483,MSH - PTN PA,MAHESANA JN,PATAN,SATURDAY,Weekend
59484,PTN - MSH PA,PATAN,MAHESANA JN,SATURDAY,Weekend
59511,MSH - VG PAS,MAHESANA JN,VIRAMGAM JN,SATURDAY,Weekend
59547,OKHA PASSENG,AHMEDABAD,OKHA,SATURDAY,Weekend
59601,MJ AII PASS,MARWAR JN.,AJMER JN.,SATURDAY,Weekend
59602,AII MJ PASS,AJMER JN.,MARWAR JN.,SATURDAY,Weekend
59604,UDZ-AII PASS,UDAIPUR CITY,MADAR JN,SATURDAY,Weekend
59605,COR-UDZ PASS,CHITTAURGARH JN,UDAIPUR CITY,SATURDAY,Weekend
59606,UDZ-COR PASS,UDAIPUR CITY,CHITTAURGARH JN,SATURDAY,Weekend
59710,SOG-APH PASS,SURATGARH JN.,ANUPGARH,SATURDAY,Weekend
59836,UDZ-NMH PASS,UDAIPUR CITY,NIMACH,SATURDAY,Weekend
63157,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,SATURDAY,Weekend
63163,JSME - BDME,JASIDIH JN.,BAIDYANATHDHAM,SATURDAY,Weekend
63168,BDME - JSME,BAIDYANATHDHAM,JASIDIH JN.,SATURDAY,Weekend
63205,KIUL-PNBE ME,KIUL JN.,PATNA JN.,SATURDAY,Weekend
63209,JAJ-PNBE MEM,JHAJHA,PATNA JN.,SATURDAY,Weekend
63213,PNBE-ARA MEM,PATNA JN.,ARA,SATURDAY,Weekend
63225,PNBE-MGS MEM,PATNA JN.,MUGHAL SARAI JN.,SATURDAY,Weekend
63237,MGS-ALD MEMU,MUGHAL SARAI JN.,ALLAHABAD JN.,SATURDAY,Weekend
63242,GAYA-PNBE  M,GAYA JN.,PATNA JN.,SATURDAY,Weekend
63243,PNBE-GAYA ME,PATNA JN.,GAYA JN.,SATURDAY,Weekend
63256,GAYA-PNBE ME,GAYA JN.,PATNA JN.,SATURDAY,Weekend
63274,MKA-BJU MEMU,MOKAMA JN.,BARAUNI JN.,SATURDAY,Weekend
63275,BJU-MKA MEMU,BARAUNI JN.,MOKAMA JN.,SATURDAY,Weekend
63290,DOS-GAYA MEM,DEHRI-ON-SON,GAYA JN.,SATURDAY,Weekend
63501,HWH- BWN M/L,HOWRAH JN.,BARDDHAMAN JN.,SATURDAY,Weekend
63506,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,SATURDAY,Weekend
63510,ASN - BWN PA,ASANSOL MAIN,BARDDHAMAN JN.,SATURDAY,Weekend
63545,ASN-DHN PGR.,ASANSOL MAIN,DHANBAD JN.,SATURDAY,Weekend
63548,GAYA-KQR MEM,GAYA JN.,KODERMA,SATURDAY,Weekend
63549,HZD-GAYA MEM,HAZARIBAGH ROAD,GAYA JN.,SATURDAY,Weekend
63571,JSME-KIUL ME,JASIDIH JN.,MOKAMA JN.,SATURDAY,Weekend
63581,BWN-RPH PASS,BARDDHAMAN JN.,RAMPUR HAT,SATURDAY,Weekend
63597,RNC-ASN PASS,RANCHI,ASANSOL MAIN,SATURDAY,Weekend
63598,ASN-RNC PASS,ASANSOL MAIN,RANCHI,SATURDAY,Weekend
64016,SSB-PWL EMU,SHAKUR BASTI,PALWAL,SATURDAY,Weekend
64017,PWL-SSB 12CA,PALWAL,SHAKUR BASTI,SATURDAY,Weekend
64031,GZB-SSB 12CA,GHAZIABAD JN.,SHAKUR BASTI,SATURDAY,Weekend
64053,PWL-GZB 12CA,PALWAL,GHAZIABAD JN.,SATURDAY,Weekend
64076,NDLS-PWL 10C,NEW DELHI,PALWAL,SATURDAY,Weekend
64077,PWL-NDLS EMU,PALWAL,NEW DELHI,SATURDAY,Weekend
64084,NDLS-PWL EMU,NEW DELHI,PALWAL,SATURDAY,Weekend
64093,NZM-NDLS 10,HAZRAT NIZAMUDDIN JN,SHAKUR BASTI,SATURDAY,Weekend
64097,NDLS-SSB 10,NEW DELHI,SHAKUR BASTI,SATURDAY,Weekend
64152,DLI-ALJN MEM,DELHI JN.,ALIGARH JN.,SATURDAY,Weekend
64153,CNB-ETW MEMU,KANPUR CENTRAL JN.,ETAWAH,SATURDAY,Weekend
64155,ETW-TDL MEMU,ETAWAH,TUNDLA JN,SATURDAY,Weekend
64156,ETW-CNB MEMU,ETAWAH,KANPUR CENTRAL JN.,SATURDAY,Weekend
64161,PHD-SKB MEMU,PHAPHUND,SHIKOHABAD JN.,SATURDAY,Weekend
64162,PHD-CNB MEMU,PHAPHUND,KANPUR CENTRAL JN.,SATURDAY,Weekend
64165,TDL-ALJN MEM,TUNDLA JN,ALIGARH JN.,SATURDAY,Weekend
64203,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,SATURDAY,Weekend
64204,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,SATURDAY,Weekend
64210,CNB-LKO MEMU,KANPUR CENTRAL JN.,LUCKNOW JN.,SATURDAY,Weekend
64211,LKO-CNB MEMU,LUCKNOW JN.,KANPUR CENTRAL JN.,SATURDAY,Weekend
64235,BBK-CNB MEMU,BARA BANKI JN.,KANPUR CENTRAL JN.,SATURDAY,Weekend
64409,GZB-NDLS 10C,GHAZIABAD JN.,NEW DELHI,SATURDAY,Weekend
64418,DLI-GZB MEMU,DELHI JN.,GHAZIABAD JN.,SATURDAY,Weekend
64423,GZB-NDLS EMU,GHAZIABAD JN.,NEW DELHI,SATURDAY,Weekend
64441,GZB-DLI 12CA,GHAZIABAD JN.,NEW DELHI,SATURDAY,Weekend
64453,DLI-PNP 12CA,DELHI JN.,PANIPAT JN.,SATURDAY,Weekend
64493,PWL-NZM 10CA,PALWAL,HAZRAT NIZAMUDDIN JN,SATURDAY,Weekend
64494,NZM-PWL MEMU,HAZRAT NIZAMUDDIN JN,PALWAL,SATURDAY,Weekend
64514,NLDM-UMB PAS,NANGAL DAM,AMBALA CANTT JN,SATURDAY,Weekend
64516,NLDM-UMB PAS,NANGAL DAM,AMBALA CANTT JN,SATURDAY,Weekend
64518,NLDM-UMB PAS,NANGAL DAM,AMBALA CANTT JN,SATURDAY,Weekend
64521,UMB-LDH PASS,AMBALA CANTT JN,LUDHIANA JN.,SATURDAY,Weekend
64523,UMB-LDH MEMU,AMBALA CANTT JN,LUDHIANA JN.,SATURDAY,Weekend
64531,DLI-PNP PASS,DELHI JN.,PANIPAT JN.,SATURDAY,Weekend
64541,PNP-UMB PAS,PANIPAT JN.,AMBALA CANTT JN,SATURDAY,Weekend
64552,ASR-LDH MEMU,AMRITSAR JN.,LUDHIANA JN.,SATURDAY,Weekend
64553,MB-ANVT MEMU,MORADABAD JN.,ANAND VIHAR TERMINAL,SATURDAY,Weekend
64567,BSC-TKJ PASS,BULANDSHAHR,TILAK BRIDGE,SATURDAY,Weekend
64569,KSV-NZM PASS,KOSI KALAN,HAZRAT NIZAMUDDIN JN,SATURDAY,Weekend
64908,SSB-BVH-PWL,SHAKUR BASTI,BALLABGARH,SATURDAY,Weekend
64911,NDLS-ROK MEM,NEW DELHI,ROHTAK JN.,SATURDAY,Weekend
64915,DLI-ROK MEMU,DELHI JN.,ROHTAK JN.,SATURDAY,Weekend
64931,DLI-ROK MEMU,DELHI JN.,ROHTAK JN.,SATURDAY,Weekend
66004,AVD-MMC PASS,AVADI,MOOR MARKET,SATURDAY,Weekend
66016,AJJ-MSB PASS,ARAKKONAM JN,CHENNAI BEACH,SATURDAY,Weekend
66021,MMC-AJJ MEMU,MOOR MARKET,ARAKKONAM JN,SATURDAY,Weekend
66022,AJJ-MMCC MEM,ARAKKONAM JN,MOOR MARKET,SATURDAY,Weekend
66026,SPE-MMC PASS,SULLURUPETTA,MOOR MARKET,SATURDAY,Weekend
66031,SPE-NLR PASS,SULLURUPETTA,NELLORE,SATURDAY,Weekend
66033,TPTY-NLR PAS,TIRUPATI,NELLORE,SATURDAY,Weekend
66038,SPE-MMC MEMU,NELLORE,SULLURUPETTA,SATURDAY,Weekend
66047,MMC-TPTY MEM,MOOR MARKET,TIRUPATI,SATURDAY,Weekend
66049,AJJ-TPTY MEM,ARAKKONAM JN,TIRUPATI,SATURDAY,Weekend
66514,MKM-BYPL MEM,MARIKUPPAM,BAIYYAPPANAHALLI,SATURDAY,Weekend
66520,SBC-MKM PASS,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),MARIKUPPAM,SATURDAY,Weekend
66524,HUP-SBC PASS,HINDUPUR,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),SATURDAY,Weekend
66535,SBC-RMGM MEM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),RAMANAGARAM,SATURDAY,Weekend
66536,RMGM - SBC M,RAMANAGARAM,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),SATURDAY,Weekend
67258,PUSHPULL,TENALI JN.,GUNTUR JN.,SATURDAY,Weekend
67259,PUSHPULL,GUNTUR JN.,VIJAYWADA JN.,SATURDAY,Weekend
67280,OGL-GDR MEMU,ONGOLE,GUDUR JN.,SATURDAY,Weekend
67291,VZM-VSKP MEM,VIZIANAGARAM JN.,VISAKHAPATNAM,SATURDAY,Weekend
67292,VSKP-VZM MEM,VISAKHAPATNAM,VIZIANAGARAM JN.,SATURDAY,Weekend
68001,SRC-JGM MEMU,SANTRAGACHI JN.,JHARGRAM,SATURDAY,Weekend
68006,TATA KGP PAS,TATANAGAR JN,KHARAGPUR,SATURDAY,Weekend
68015,KGP TATA LOC,KHARAGPUR,TATANAGAR JN,SATURDAY,Weekend
68054,PRR ADRA LOC,BARABHUM,ADRA,SATURDAY,Weekend
68073,BJE VAA PASS,BHOJUDIH JN.,BHAGA JN,SATURDAY,Weekend
68075,ADRA BJE LOC,ADRA,BHOJUDIH JN.,SATURDAY,Weekend
68644,HIJ-KGP LOCA,HIJLI,KHARAGPUR,SATURDAY,Weekend
68646,HIJ-KGP LOCA,HIJLI,KHARAGPUR,SATURDAY,Weekend
68685,MCA DGHA LOC,MECHEDA,DIGHA FS,SATURDAY,Weekend
68690,DGHA-MCA LOC,DIGHA FS,MECHEDA,SATURDAY,Weekend
68702,DURG-R MEMU,DURG,RAIPUR JN.,SATURDAY,Weekend
68708,DURG-R MEMU,DURG,RAIPUR JN.,SATURDAY,Weekend
68710,DGG-R MEMU L,DONGAR GARH,RAIPUR JN.,SATURDAY,Weekend
68711,DGG-G MEMU L,DONGAR GARH,GONDIA JN.,SATURDAY,Weekend
68713,G-ITR MEMU L,GONDIA JN.,ITWARI JN.,SATURDAY,Weekend
68732,BSP-GAD MEMU,BILASPUR JN.,GEVRA-ROAD,SATURDAY,Weekend
68735,RIG-BSP MEMU,RAIGARH,BILASPUR JN.,SATURDAY,Weekend
68737,RIG-BSP MEMU,RAIGARH,BILASPUR JN.,SATURDAY,Weekend
68739,PND-BSP MEMU,PENDRA ROAD,BILASPUR JN.,SATURDAY,Weekend
69108,ADI-BRC MEMU,AHMEDABAD,VADODARA JN.,SATURDAY,Weekend
69114,ADI-BRC MEMU,AHMEDABAD,VADODARA JN.,SATURDAY,Weekend
69136,DK -ANND,DAKOR,ANAND JN.,SATURDAY,Weekend
69140,SURAT VR,SURAT,VIRAR,SATURDAY,Weekend
69142,ST-SJN MEMU,SURAT,SANJAN,SATURDAY,Weekend
69144,SJN-UBR MEMU,SANJAN,VIRAR,SATURDAY,Weekend
69167,PNVL - BSR M,PANVEL,VASAI ROAD,SATURDAY,Weekend
